timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-07-25,221.77,221.77,218.23,219.98,203.242914387,2777134,0.0,1.0
2019-07-26,220.45,222.24,220.37,222.14,205.238571697,2304848,0.0,1.0
2019-07-29,221.0,222.13,220.2,220.32,203.557045631,1372767,0.0,1.0
2019-07-30,218.49,221.99,217.33,221.4,204.554874286,1644552,0.0,1.0
2019-07-31,221.24,221.98,219.01,220.13,203.381501701,1991056,0.0,1.0
2019-08-01,219.35,219.95,210.76,211.6,195.500503156,3070149,0.0,1.0
2019-08-02,211.58,211.58,205.31,209.37,193.440171767,2502996,0.0,1.0
2019-08-05,205.82,205.82,199.58,201.68,186.335262177,2794194,0.0,1.0
2019-08-06,203.56,206.07,200.89,206.01,190.335815951,2349383,0.0,1.0
2019-08-07,201.11,205.96,199.05,205.74,190.086358787,2454249,0.0,1.0
2019-08-08,207.17,207.8,203.54,207.0,191.250492218,2342226,0.0,1.0
2019-08-09,205.62,208.3,203.86,206.9,191.158100676,1790148,0.0,1.0
2019-08-12,203.28,204.15,200.48,201.52,186.187435709,1420800,0.0,1.0
2019-08-13,201.51,206.6,200.23,204.11,188.580376651,2157671,0.0,1.0
2019-08-14,199.8,199.91,195.06,195.56,180.680899798,3025103,0.0,1.0
2019-08-15,195.91,196.97,193.71,196.18,181.253727359,1981913,0.0,1.0
2019-08-16,197.03,200.67,197.0,199.42,184.247213325,1878739,0.0,1.0
2019-08-19,203.81,204.45,201.82,202.2,186.815698196,1646082,0.0,1.0
2019-08-20,200.21,201.99,199.7,199.98,184.76460596,1545894,0.0,1.0
2019-08-21,202.74,203.02,200.17,200.68,185.411346755,1161185,0.0,1.0
2019-08-22,202.28,203.45,200.91,202.42,187.018959589,1276379,0.0,1.0
2019-08-23,200.81,201.88,195.19,196.2,181.272205668,2201526,0.0,1.0
2019-08-26,198.27,199.71,198.0,199.65,184.459713871,1442394,0.0,1.0
2019-08-27,200.33,200.86,196.5,198.07,182.999927506,1513448,0.0,1.0
2019-08-28,196.57,201.47,196.25,200.42,185.171128746,1437417,0.0,1.0
2019-08-29,201.36,204.37,201.36,203.44,189.116247595,1817824,1.25,1.0
2019-08-30,204.85,205.21,203.01,203.91,189.553155953,1529629,0.0,1.0
2019-09-03,201.1,201.61,196.58,198.97,184.960970232,2633400,0.0,1.0
2019-09-04,201.49,202.1,200.05,201.73,187.526644845,1720312,0.0,1.0
2019-09-05,205.27,208.93,205.04,207.05,192.472075622,2237900,0.0,1.0
2019-09-06,207.06,208.25,205.57,207.21,192.620810382,1438812,0.0,1.0
2019-09-09,209.22,213.88,208.44,211.98,197.054965421,2717590,0.0,1.0
2019-09-10,213.5,217.09,213.22,215.63,200.447977138,2615745,0.0,1.0
2019-09-11,215.21,216.85,213.36,216.8,201.535600072,1885593,0.0,1.0
2019-09-12,216.38,220.76,215.15,218.74,203.339009039,2911245,0.0,1.0
2019-09-13,220.35,221.5,219.2,219.9,204.417336051,2721019,0.0,1.0
2019-09-16,217.82,219.33,216.32,217.22,201.926028817,2183746,0.0,1.0
2019-09-17,215.8,216.14,212.54,215.91,200.708262968,2467385,0.0,1.0
2019-09-18,214.83,217.89,213.3,217.08,201.795885902,2492463,0.0,1.0
2019-09-19,217.58,217.93,215.06,215.23,200.076140237,1610477,0.0,1.0
2019-09-20,214.66,216.68,213.63,213.74,198.691047783,5489978,0.0,1.0
2019-09-23,212.85,214.11,211.56,213.46,198.430761953,1565762,0.0,1.0
2019-09-24,214.04,214.2,206.8,207.75,193.122790198,2885159,0.0,1.0
2019-09-25,207.96,211.09,207.45,210.03,195.242260531,1609186,0.0,1.0
2019-09-26,209.05,209.97,208.11,208.22,193.559698556,1692587,0.0,1.0
2019-09-27,209.85,210.55,208.09,208.97,194.256892744,1530874,0.0,1.0
2019-09-30,209.71,209.71,206.83,207.23,192.639402227,1797957,0.0,1.0
2019-10-01,207.01,209.38,202.61,202.69,188.419053407,3171056,0.0,1.0
2019-10-02,201.69,201.88,197.6,198.25,184.291663811,3393353,0.0,1.0
2019-10-03,197.61,198.37,193.99,197.24,183.352775637,2915538,0.0,1.0
2019-10-04,196.99,201.23,196.04,200.8,186.662124052,3028091,0.0,1.0
2019-10-07,200.79,202.53,199.47,200.4,186.290287151,2210133,0.0,1.0
2019-10-08,197.6,198.95,195.92,197.37,183.47362263,2673254,0.0,1.0
2019-10-09,198.19,198.98,196.68,196.85,182.990234659,2449387,0.0,1.0
2019-10-10,197.59,201.32,197.54,199.87,185.797603258,2114005,0.0,1.0
2019-10-11,203.72,207.29,203.72,204.68,190.268941987,3341313,0.0,1.0
2019-10-14,203.83,206.17,202.92,205.82,191.328677153,2299820,0.0,1.0
2019-10-15,202.0,208.24,198.61,206.46,191.923616194,8300813,0.0,1.0
2019-10-16,206.17,208.62,206.1,207.42,192.816024755,3446659,0.0,1.0
2019-10-17,208.29,208.93,204.39,206.46,191.923616194,2893458,0.0,1.0
2019-10-18,204.99,208.06,204.99,206.52,191.979391729,2206954,0.0,1.0
2019-10-21,208.67,210.86,207.68,209.25,194.517178575,1958016,0.0,1.0
2019-10-22,209.59,211.65,208.31,209.6,194.842535863,1884952,0.0,1.0
2019-10-23,209.22,212.02,209.0,211.32,196.441434535,1583222,0.0,1.0
2019-10-24,211.61,213.15,209.78,211.05,196.190444627,1272823,0.0,1.0
2019-10-25,210.18,215.42,210.18,214.23,199.146547986,2601012,0.0,1.0
2019-10-28,216.32,218.92,215.69,217.75,202.41871271,2707205,0.0,1.0
2019-10-29,217.22,219.28,216.45,217.64,202.316457563,2030366,0.0,1.0
2019-10-30,217.02,217.05,213.81,215.81,200.615303743,1581261,0.0,1.0
2019-10-31,215.15,215.36,211.32,213.38,198.356394572,1876214,0.0,1.0
2019-11-01,215.26,217.89,214.75,217.39,202.0840595,2112264,0.0,1.0
2019-11-04,219.7,220.69,218.57,219.87,204.389448283,2538011,0.0,1.0
2019-11-05,220.8,221.78,218.47,218.64,203.246049814,2523896,0.0,1.0
2019-11-06,218.01,219.07,216.55,218.42,203.041539519,1863028,0.0,1.0
2019-11-07,220.77,224.77,220.41,223.29,207.568653782,3748185,0.0,1.0
2019-11-08,223.0,223.23,221.1,222.91,207.215408727,1610797,0.0,1.0
2019-11-11,220.9,221.41,218.52,219.03,203.608590792,2754498,0.0,1.0
2019-11-12,218.56,221.11,217.93,220.41,204.891428099,1891578,0.0,1.0
2019-11-13,218.39,219.84,217.01,219.32,203.878172545,1768783,0.0,1.0
2019-11-14,218.79,220.47,218.03,219.43,203.980427693,1483108,0.0,1.0
2019-11-15,220.0,221.09,219.04,220.25,204.742693339,1693132,0.0,1.0
2019-11-18,219.73,219.95,218.04,219.73,204.259305368,1603429,0.0,1.0
2019-11-19,220.56,220.68,218.31,220.04,204.547478966,1817086,0.0,1.0
2019-11-20,218.36,219.47,216.4,217.91,202.567447471,2177728,0.0,1.0
2019-11-21,218.6,219.32,216.82,218.23,202.864916991,1619828,0.0,1.0
2019-11-22,218.0,220.71,218.0,220.28,204.770581106,1529106,0.0,1.0
2019-11-25,220.89,223.95,220.89,222.75,207.066673967,2181811,0.0,1.0
2019-11-26,222.68,222.76,221.11,222.45,206.787796291,1926271,0.0,1.0
2019-11-27,223.45,224.28,221.86,222.95,207.252592417,1614478,0.0,1.0
2019-11-29,220.88,222.0,220.41,221.35,206.927235129,770438,1.25,1.0
2019-12-02,220.97,221.8,217.08,217.64,203.458972006,2118493,0.0,1.0
2019-12-03,215.43,215.43,210.0,212.24,198.41082622,3279184,0.0,1.0
2019-12-04,213.54,216.99,212.38,215.94,201.869740925,1583647,0.0,1.0
2019-12-05,217.15,217.63,215.42,217.14,202.9915511,1329257,0.0,1.0
2019-12-06,219.95,225.4,218.82,224.61,209.974819437,4229442,0.0,1.0
2019-12-09,224.61,224.65,221.77,221.81,207.357262363,2134563,0.0,1.0
2019-12-10,221.67,222.88,220.55,221.88,207.422701289,1853836,0.0,1.0
2019-12-11,222.25,222.85,220.84,221.19,206.777660439,1628644,0.0,1.0
2019-12-12,221.91,226.78,220.6,226.05,211.320991646,2973425,0.0,1.0
2019-12-13,226.72,227.99,223.7,225.0,210.339407744,1908243,0.0,1.0
2019-12-16,228.5,230.7,227.87,228.04,213.181326853,3218400,0.0,1.0
2019-12-17,230.0,232.07,228.8,231.15,216.088684889,3590022,0.0,1.0
2019-12-18,231.97,232.2,229.94,230.45,215.43429562,2280561,0.0,1.0
2019-12-19,230.95,231.39,228.96,229.94,214.957526296,2418059,0.0,1.0
2019-12-20,230.96,231.29,228.62,228.93,214.013336065,3715485,0.0,1.0
2019-12-23,229.66,230.48,228.41,229.09,214.162910755,1670380,0.0,1.0
2019-12-24,228.98,229.95,228.37,229.91,214.929481041,467722,0.0,1.0
2019-12-26,230.26,232.2,229.99,231.21,216.144775397,1704040,0.0,1.0
2019-12-27,231.81,232.21,230.47,230.66,215.630612401,1343866,0.0,1.0
2019-12-30,231.68,231.68,229.5,229.8,214.826648442,1494357,0.0,1.0
2019-12-31,229.71,229.97,228.67,229.93,214.948177878,1447233,0.0,1.0
2020-01-02,231.0,234.64,230.16,234.32,219.052133433,3736328,0.0,1.0
2020-01-03,231.6,232.61,230.3,231.58,216.490666868,2274472,0.0,1.0
2020-01-06,229.93,234.02,229.49,233.95,218.706241963,3326802,0.0,1.0
2020-01-07,235.0,237.77,234.76,235.49,220.145898353,5383234,0.0,1.0
2020-01-08,235.68,239.75,235.48,237.76,222.267989267,3564621,0.0,1.0
2020-01-09,241.34,243.4,239.82,242.6,226.792623638,3980323,0.0,1.0
2020-01-10,242.75,243.39,241.39,242.11,226.33455115,2247786,0.0,1.0
2020-01-13,244.44,246.11,243.0,245.21,229.232560768,3363710,0.0,1.0
2020-01-14,245.32,248.52,244.6,245.66,229.653239583,4300777,0.0,1.0
2020-01-15,242.0,249.5,239.16,245.21,229.232560768,5409431,0.0,1.0
2020-01-16,247.01,249.82,246.23,249.72,233.448697341,3966823,0.0,1.0
2020-01-17,250.23,250.46,248.0,249.46,233.20563847,3096791,0.0,1.0
2020-01-21,247.21,248.85,245.6,245.7,229.690633256,2491852,0.0,1.0
2020-01-22,246.61,248.52,246.34,247.05,230.952669702,2030921,0.0,1.0
2020-01-23,244.5,247.0,242.88,245.58,229.578452238,2806663,0.0,1.0
2020-01-24,245.07,245.71,240.6,241.92,226.156931206,2876889,0.0,1.0
2020-01-27,236.37,238.99,235.01,238.14,222.623229156,2505140,0.0,1.0
2020-01-28,239.49,243.58,238.05,242.58,226.773926802,3122853,0.0,1.0
2020-01-29,244.52,246.5,239.57,240.12,224.474215944,3711269,0.0,1.0
2020-01-30,237.69,244.34,236.73,244.13,228.222931611,3260325,0.0,1.0
2020-01-31,241.99,242.89,236.88,237.75,222.258640849,3482119,0.0,1.0
2020-02-03,238.36,242.39,238.05,239.01,223.436541532,2732981,0.0,1.0
2020-02-04,242.88,243.74,241.55,241.94,226.175628042,3052543,0.0,1.0
2020-02-05,244.99,245.13,243.0,244.3,228.381854719,3126559,0.0,1.0
2020-02-06,245.35,245.77,241.18,241.82,226.063447025,2225596,0.0,1.0
2020-02-07,239.75,240.52,236.55,238.0,222.492351302,3006472,0.0,1.0
2020-02-10,237.4,237.87,235.46,237.36,221.894052542,2590392,0.0,1.0
2020-02-11,239.0,239.55,236.22,236.46,221.052694911,2238769,0.0,1.0
2020-02-12,238.01,241.18,237.72,238.65,223.09999848,2119117,0.0,1.0
2020-02-13,237.85,238.97,236.57,238.35,222.819545936,1461322,0.0,1.0
2020-02-14,237.94,239.01,236.23,237.08,221.632296835,1718182,0.0,1.0
2020-02-18,236.55,237.07,231.2,233.21,218.014459022,2736548,0.0,1.0
2020-02-19,235.0,237.8,233.28,237.33,221.866007288,2205779,0.0,1.0
2020-02-20,236.41,236.9,231.25,232.73,217.565734952,3181512,0.0,1.0
2020-02-21,230.91,231.8,228.37,230.62,215.593218728,3081618,0.0,1.0
2020-02-24,223.23,226.69,222.54,224.54,209.90938051,4138388,0.0,1.0
2020-02-25,224.78,225.87,215.89,217.61,203.430926751,5343121,0.0,1.0
2020-02-26,218.7,220.0,214.76,215.78,201.720166235,4170923,0.0,1.0
2020-02-27,210.49,213.48,205.37,205.69,192.28761235,5845664,0.0,1.0
2020-02-28,199.09,202.25,194.85,200.77,188.856742899,6727056,1.25,1.0
2020-03-02,201.41,209.62,197.63,209.47,197.040503736,5283117,0.0,1.0
2020-03-03,209.0,211.79,202.12,203.43,191.358904259,5676230,0.0,1.0
2020-03-04,205.84,208.92,202.7,208.74,196.353820356,3513959,0.0,1.0
2020-03-05,201.33,203.47,196.95,198.79,186.994231812,4151506,0.0,1.0
2020-03-06,190.68,196.3,189.28,192.85,181.406698551,5071085,0.0,1.0
2020-03-09,173.58,179.25,170.16,172.81,162.555828761,6437441,0.0,1.0
2020-03-10,181.62,185.4,173.29,184.35,173.411070147,6796736,0.0,1.0
2020-03-11,178.48,180.77,170.97,171.89,161.690419569,5313927,0.0,1.0
2020-03-12,160.0,166.75,150.0,150.68,141.738975046,8332434,0.0,1.0
2020-03-13,162.82,177.56,152.35,177.17,166.657115802,6362898,0.0,1.0
2020-03-16,150.23,169.54,150.0,154.66,145.482810464,6869333,0.0,1.0
2020-03-17,157.0,166.74,150.0,158.67,149.254865746,6872406,0.0,1.0
2020-03-18,150.0,155.97,135.41,140.02,131.711516366,9505931,0.0,1.0
2020-03-19,137.38,152.49,130.85,149.49,140.61958707,6543465,0.0,1.0
2020-03-20,148.99,149.19,138.29,138.41,130.19705028,7558567,0.0,1.0
2020-03-23,136.03,141.94,133.26,134.97,126.961172432,5469066,0.0,1.0
2020-03-24,144.32,153.9,143.63,153.6,144.485708569,6626958,0.0,1.0
2020-03-25,154.6,162.21,145.32,155.13,145.924921681,8584741,0.0,1.0
2020-03-26,156.37,167.66,154.31,165.79,155.952380362,6761253,0.0,1.0
2020-03-27,159.08,163.73,157.0,158.34,148.944447232,4186028,0.0,1.0
2020-03-30,158.52,160.43,153.18,159.62,150.148494803,4151729,0.0,1.0
2020-03-31,158.13,161.1,153.72,154.59,145.416964112,3585791,0.0,1.0
2020-04-01,146.1,149.57,145.0,145.29,136.668805976,4687247,0.0,1.0
2020-04-02,143.02,150.45,141.67,149.93,141.033478423,4446304,0.0,1.0
2020-04-03,149.2,150.92,145.23,146.93,138.211491927,2800602,0.0,1.0
2020-04-06,155.47,158.93,153.77,158.23,148.840974393,4684100,0.0,1.0
2020-04-07,166.0,169.14,162.45,166.02,156.16873266,4950238,0.0,1.0
2020-04-08,168.55,178.1,168.55,176.96,166.459576747,5188574,0.0,1.0
2020-04-09,180.58,187.33,179.77,184.26,173.326410553,6445448,0.0,1.0
2020-04-13,183.85,184.97,179.13,179.18,168.547846754,4771678,0.0,1.0
2020-04-14,182.35,183.38,174.54,178.23,167.654217697,4140991,0.0,1.0
2020-04-15,170.63,181.68,169.15,178.52,167.927009724,6036642,0.0,1.0
2020-04-16,177.22,178.44,172.39,177.04,166.53482972,4614677,0.0,1.0
2020-04-17,183.49,185.28,178.29,183.49,172.602100685,5421167,0.0,1.0
2020-04-20,179.7,186.32,178.02,180.4,169.695454595,4672429,0.0,1.0
2020-04-21,175.44,179.2,173.66,173.81,163.496490927,3815683,0.0,1.0
2020-04-22,177.5,178.18,174.47,175.98,165.537727825,2314509,0.0,1.0
2020-04-23,177.0,179.07,174.45,175.05,164.662912011,2012016,0.0,1.0
2020-04-24,177.0,177.95,173.49,177.0,166.497203233,2024380,0.0,1.0
2020-04-27,179.1,184.25,178.72,183.54,172.649133794,2740554,0.0,1.0
2020-04-28,189.16,190.42,184.87,187.01,175.913231507,3343310,0.0,1.0
2020-04-29,192.61,193.72,189.57,190.03,178.754031245,3080599,0.0,1.0
2020-04-30,186.0,187.55,182.9,183.42,172.536254334,2688507,0.0,1.0
2020-05-01,179.0,179.6,176.65,177.1,166.59126945,2648831,0.0,1.0
2020-05-04,175.0,176.31,171.72,176.03,165.584760933,2988195,0.0,1.0
2020-05-05,179.1,182.6,178.14,178.3,167.720064048,3272609,0.0,1.0
2020-05-06,179.68,181.2,175.21,176.92,166.42195026,2407488,0.0,1.0
2020-05-07,179.18,183.38,179.18,182.32,171.501525952,2480030,0.0,1.0
2020-05-08,185.03,185.91,182.74,185.39,174.389358799,2277311,0.0,1.0
2020-05-11,182.54,184.85,181.26,183.16,172.291682171,2212201,0.0,1.0
2020-05-12,183.89,184.3,176.75,177.21,166.694742288,3544241,0.0,1.0
2020-05-13,175.66,176.88,170.76,171.8,161.605759975,3442334,0.0,1.0
